officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Aipur B.O,508114,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Chityala S.O,Nalgonda H.O,79.07289768571428,17.215444442857144,17.215444442857144,79.07289768571428
Akkinepally B.O,508254,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narketpalli S.O,Nalgonda H.O,79.114140325,17.23804385,17.23804385,79.114140325
Alair S.O,508101,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Alair,Nalgonda,TELANGANA,08685-281631,NA,Bhongir H.O,79.10571145555556,17.540598222222222,17.540598222222222,79.10571145555556
Alwal B.O,508377,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Halia S.O,Nalgonda H.O,79.3326202,16.784158725,16.784158725,79.3326202
Ambala B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Ammanabole B.O,508254,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narketpalli S.O,Nalgonda H.O,79.114140325,17.23804385,17.23804385,79.114140325
Anajipur B.O,508285,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Tekula Somaram S.O,Bhongir H.O,78.9222997,17.40552,17.40552,78.9222997
Anantharam B.O,508101,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Alair S.O,Bhongir H.O,79.10571145555556,17.540598222222222,17.540598222222222,79.10571145555556
Anatharam B.O,508117,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Bhongir Gunj S.O,Bhongir H.O,NA,NA,NA,NA
Angadipet B.O,508255,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Chandur,Nalgonda,TELANGANA,NA,Chandur S.O (Nalgonda),Nalgonda H.O,79.098629875,16.977955075,16.977955075,79.098629875
Anjajipur B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Annerparthy B.O,508254,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narketpalli S.O,Nalgonda H.O,79.114140325,17.23804385,17.23804385,79.114140325
Anthampet B.O,508245,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Marriguda S.O,Nalgonda H.O,78.95642185,16.999205525,16.999205525,78.95642185
Anumula B.O,508377,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Halia S.O,Nalgonda H.O,79.3326202,16.784158725,16.784158725,79.3326202
Appajipet B.O,508002,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Ramagiri S.O,Nalgonda H.O,79.23379185,17.00198245,17.00198245,79.23379185
Arroor B.O,508112,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Valigonda S.O,Bhongir H.O,79.04020745,17.374381683333333,17.374381683333333,79.04020745
Athmakur S.O,508111,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,NA,Bhongir H.O,79.16659173,17.44367626,17.44367626,79.16659173
Azmapur B.O,508243,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Kondamallepalli S.O,Nalgonda H.O,78.960148384375,16.7092870125,16.7092870125,78.960148384375
Banda Timmapur B.O,508243,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Kondamallepalli S.O,Nalgonda H.O,78.960148384375,16.7092870125,16.7092870125,78.960148384375
Bangarigadda B.O,508255,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Chandur,Nalgonda,TELANGANA,NA,Chandur S.O (Nalgonda),Nalgonda H.O,79.098629875,16.977955075,16.977955075,79.098629875
Baswapur B.O,508117,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Bhongir Gunj S.O,Bhongir H.O,NA,NA,NA,NA
Begumpeta B.O,508105,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Raghunathpur S.O (Nalgonda),Bhongir H.O,78.9398041,17.7134527375,17.7134527375,78.9398041
Bhattugudem B.O,508126,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Bibinagar,Nalgonda,TELANGANA,NA,Bibinagar S.O,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Bhongir Gunj S.O,508117,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Bhongir,Nalgonda,TELANGANA,NA,NA,Bhongir H.O,NA,NA,NA,NA
Bhongir H.O,508116,H.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Bhongiri,Nalgonda,TELANGANA,08685-242585,NA,NA,78.88907408431372,17.522431819607842,17.522431819607842,78.88907408431372
Bibinagar S.O,508126,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Bhongir,Nalgonda,TELANGANA,08685-278887,NA,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Bijilapuram B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Bodangaparthy B.O,508244,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Munugode,Nalgonda,TELANGANA,NA,Munugode S.O,Nalgonda H.O,79.31178697,19.59480802,19.59480802,79.31178697
Bodduguda B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Bogaram B.O,508113,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgodna,Nalgonda,TELANGANA,NA,Ramannnapeta S.O,Bhongir H.O,79.1164420125,17.307683425,17.307683425,79.1164420125
Bogguladone B.O,508258,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Dindi Project S.O,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Bollanpally B.O,508258,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Dindi Project S.O,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Bollepally B.O,508285,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Cc,Nalgonda,TELANGANA,NA,Tekula Somaram S.O,Bhongir H.O,78.9222997,17.40552,17.40552,78.9222997
Bommalaramaram B.O,508126,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgolnda,Nalgonda,TELANGANA,NA,Bibinagar S.O,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Bondugula B.O,508105,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Raghunathpur S.O (Nalgonda),Bhongir H.O,78.9398041,17.7134527375,17.7134527375,78.9398041
Bottuguda S.O,508001,S.O,Non-Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08682-231487,NA,Nalgonda H.O,79.26503619508198,17.05750819672131,17.05750819672131,79.26503619508198
Brahmana Vellemla B.O,508114,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Chityala S.O,Nalgonda H.O,79.07289768571428,17.215444442857144,17.215444442857144,79.07289768571428
Brahmanapally B.O,508126,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Bibinagar,Nalgonda,TELANGANA,NA,Bibinagar S.O,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Chada B.O,508111,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Athmakur S.O,Bhongir H.O,79.16659173,17.44367626,17.44367626,79.16659173
Chalakuthy B.O,508202,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Hill Colony S.O,Nalgonda H.O,79.31410512777778,16.6254949,16.6254949,79.31410512777778
Challur B.O,508105,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Raghunathpur S.O (Nalgonda),Bhongir H.O,78.9398041,17.7134527375,17.7134527375,78.9398041
Chamalapally B.O,508256,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Koppole S.O,Nalgonda H.O,79.11489835,16.86343415,16.86343415,79.11489835
Chamdampet B.O,508258,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Dindi Project S.O,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Chandepally B.O,508111,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Athmakur S.O,Bhongir H.O,79.16659173,17.44367626,17.44367626,79.16659173
Chandupatla B.O,508286,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Wangapalli S.O,Bhongir H.O,79.016733925,17.56260565,17.56260565,79.016733925
Chandur S.O (Nalgonda),508255,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Chandur,Nalgonda,TELANGANA,08681-248230,NA,Nalgonda H.O,79.098629875,16.977955075,16.977955075,79.098629875
Cheemalkondur B.O,508286,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Wangapalli S.O,Bhongir H.O,79.016733925,17.56260565,17.56260565,79.016733925
Chelmada B.O,508253,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narayanpur S.O (Nalgonda),Nalgonda H.O,78.91775675555556,17.121617722222222,17.121617722222222,78.91775675555556
Chepur So B.O,508256,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Koppole S.O,Nalgonda H.O,79.11489835,16.86343415,16.86343415,79.11489835
Cherla Gouraram B.O,508004,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Slbc S.O,Nalgonda H.O,17.7579252,48.2625852,48.2625852,17.7579252
Cherlapally B.O,508002,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Ramagiri S.O,Nalgonda H.O,79.23379185,17.00198245,17.00198245,79.23379185
Cherughat B.O,508254,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narketpalli S.O,Nalgonda H.O,79.114140325,17.23804385,17.23804385,79.114140325
Cherukupally B.O,508258,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Dindi Project S.O,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Chikatimamidi B.O,508244,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Munugode S.O,Nalgonda H.O,79.31178697,19.59480802,19.59480802,79.31178697
Chikatimamidi B.O,508117,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Bhongir Gunj S.O,Bhongir H.O,NA,NA,NA,NA
Chilakamarry B.O,508257,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Gudipalli S.O,Nalgonda H.O,79.03870194285714,16.79772732857143,16.79772732857143,79.03870194285714
Chillapur B.O,508253,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narayanpur S.O (Nalgonda),Nalgonda H.O,78.91775675555556,17.121617722222222,17.121617722222222,78.91775675555556
Chinakondur B.O,508252,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Choutupala S.O,Nalgonda H.O,78.90987226,17.26457448,17.26457448,78.90987226
Chinna Adisarlapally B.O,508243,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Pedda Adiserla Palle,Nalgonda,TELANGANA,NA,Kondamallepalli S.O,Nalgonda H.O,78.960148384375,16.7092870125,16.7092870125,78.960148384375
Chinnakandukur B.O,508286,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Wangapalli S.O,Bhongir H.O,79.016733925,17.56260565,17.56260565,79.016733925
Chintakuntla B.O,508243,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Pedda Adiserla Palle,Nalgonda,TELANGANA,NA,Kondamallepalli S.O,Nalgonda H.O,78.960148384375,16.7092870125,16.7092870125,78.960148384375
Chinthalapalem B.O,508202,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Powerhouse Hostel S.O,Nalgonda H.O,79.31410512777778,16.6254949,16.6254949,79.31410512777778
Chinthapalli S.O,508250,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,NA,Nalgonda H.O,78.8638376,16.804127366666666,16.804127366666666,78.8638376
Chirragudur B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Chitriyala B.O,508248,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Deverkonda S.O,Nalgonda H.O,78.88803745773197,16.6067934628866,16.6067934628866,78.88803745773197
Chittapur B.O,508112,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Valigonda S.O,Bhongir H.O,79.04020745,17.374381683333333,17.374381683333333,79.04020745
Chityala S.O,508114,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08682-242330,NA,Nalgonda H.O,79.07289768571428,17.215444442857144,17.215444442857144,79.07289768571428
Cholla Ramaram B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Choller B.O,508286,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Vv,Nalgonda,TELANGANA,NA,Wangapalli S.O,Bhongir H.O,79.016733925,17.56260565,17.56260565,79.016733925
Choutupala S.O,508252,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08694-272230,NA,Nalgonda H.O,78.90987226,17.26457448,17.26457448,78.90987226
Clock Tower S.O (Nalgonda),508001,S.O,Non-Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08682-220129,NA,Nalgonda H.O,79.26503619508198,17.05750819672131,17.05750819672131,79.26503619508198
Dacharam B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Damera B.O,508245,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Marriguda S.O,Nalgonda H.O,78.95642185,16.999205525,16.999205525,78.95642185
Damera Bheemanapally B.O,508245,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Marriguda S.O,Nalgonda H.O,78.95642185,16.999205525,16.999205525,78.95642185
Dandampally B.O,508002,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Ramagiri S.O,Nalgonda H.O,79.23379185,17.00198245,17.00198245,79.23379185
Dattaipally B.O,508115,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Yadgarpalli S.O,Bhongir H.O,78.9380046375,17.60499191875,17.60499191875,78.9380046375
Dattappagudem B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Dattarpally B.O,508115,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Yadagarigutta,Nalgonda,TELANGANA,NA,Yadgarpalli S.O,Bhongir H.O,78.9380046375,17.60499191875,17.60499191875,78.9380046375
Devalammanagaram B.O,508252,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Choutupala S.O,Nalgonda H.O,78.90987226,17.26457448,17.26457448,78.90987226
Devathpally B.O,508243,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Kondamallepalli S.O,Nalgonda H.O,78.960148384375,16.7092870125,16.7092870125,78.960148384375
Deverkonda S.O,508248,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Devarakonda,Nalgonda,TELANGANA,08691-240330,NA,Nalgonda H.O,78.88803745773197,16.6067934628866,16.6067934628866,78.88803745773197
Dharmaram B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Dindi Project S.O,508258,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08691-232732,NA,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Domalapally B.O,508244,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Munugode S.O,Nalgonda H.O,79.31178697,19.59480802,19.59480802,79.31178697
Dorepally B.O,508004,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Slbc S.O,Nalgonda H.O,17.7579252,48.2625852,48.2625852,17.7579252
Dubbaka B.O,508113,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Ramannnapeta S.O,Bhongir H.O,79.1164420125,17.307683425,17.307683425,79.1164420125
Dudi Venkatapur B.O,508105,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Raghunathpur S.O (Nalgonda),Bhongir H.O,78.9398041,17.7134527375,17.7134527375,78.9398041
Duppally B.O,508111,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Athmakur S.O,Bhongir H.O,79.16659173,17.44367626,17.44367626,79.16659173
Edullaguda B.O,508112,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Valigonda S.O,Bhongir H.O,79.04020745,17.374381683333333,17.374381683333333,79.04020745
G. Aeroli B.O,508255,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Chandur S.O (Nalgonda),Nalgonda H.O,79.098629875,16.977955075,16.977955075,79.098629875
G. Bhimanapally B.O,508257,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Pedda Adiserla Palle,Nalgonda,TELANGANA,NA,Gudipalli S.O,Nalgonda H.O,79.03870194285714,16.79772732857143,16.79772732857143,79.03870194285714
Gadia Gowraram B.O,508250,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Chinthapalli S.O,Nalgonda H.O,78.8638376,16.804127366666666,16.804127366666666,78.8638376
Gagillapur B.O,508248,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Deverkonda S.O,Nalgonda H.O,78.88803745773197,16.6067934628866,16.6067934628866,78.88803745773197
Gandhamalla B.O,508115,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Yadgarpalli S.O,Bhongir H.O,78.9380046375,17.60499191875,17.60499191875,78.9380046375
Gandhinagar S.O (Nalgonda),508248,S.O,Non-Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08691-241957,NA,Nalgonda H.O,78.88803745773197,16.6067934628866,16.6067934628866,78.88803745773197
Gatlamallepally B.O,508373,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Nampalli S.O,Nalgonda H.O,78.9529904,16.89240785,16.89240785,78.9529904
Gattusingaram B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Ghanpur B.O,508257,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Gudipalli S.O,Nalgonda H.O,79.03870194285714,16.79772732857143,16.79772732857143,79.03870194285714
Ghattuppala B.O,508253,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Narayanapur,Nalgonda,TELANGANA,NA,Narayanpur S.O (Nalgonda),Nalgonda H.O,78.91775675555556,17.121617722222222,17.121617722222222,78.91775675555556
Gokaram B.O,508252,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Choutupala S.O,Nalgonda H.O,78.90987226,17.26457448,17.26457448,78.90987226
Golankonda B.O,508101,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Alair S.O,Bhongir H.O,79.10571145555556,17.540598222222222,17.540598222222222,79.10571145555556
Gonaboinpally B.O,508258,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Dindi Project S.O,Nalgonda H.O,79.00803781818182,16.75262921818182,16.75262921818182,79.00803781818182
Goparajupally B.O,508112,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,NA,Nalgonda,TELANGANA,NA,Valigonda S.O,Bhongir H.O,79.04020745,17.374381683333333,17.374381683333333,79.04020745
Gottimukkala B.O,508248,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Devarakonda,Nalgonda,TELANGANA,NA,Deverkonda S.O,Nalgonda H.O,78.88803745773197,16.6067934628866,16.6067934628866,78.88803745773197
Govindapuram B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Gowraipally B.O,508105,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Raghunathpur S.O (Nalgonda),Bhongir H.O,78.9398041,17.7134527375,17.7134527375,78.9398041
Gudapur B.O,508244,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalognda,Nalgonda,TELANGANA,NA,Munugode S.O,Nalgonda H.O,79.31178697,19.59480802,19.59480802,79.31178697
Gudimalkapur B.O,508253,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narayanpur S.O (Nalgonda),Nalgonda H.O,78.91775675555556,17.121617722222222,17.121617722222222,78.91775675555556
Gudipalli S.O,508257,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,08691-246022,NA,Nalgonda H.O,79.03870194285714,16.79772732857143,16.79772732857143,79.03870194285714
Gudur B.O,508126,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Bibinagar S.O,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Gujja B.O,508253,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Narayanpur S.O (Nalgonda),Nalgonda H.O,78.91775675555556,17.121617722222222,17.121617722222222,78.91775675555556
Gummadavally B.O,508257,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Gudipalli S.O,Nalgonda H.O,79.03870194285714,16.79772732857143,16.79772732857143,79.03870194285714
Gundala B.O,508277,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Mothcore S.O,Bhongir H.O,79.27575465,17.45276085,17.45276085,79.27575465
Gundrampally B.O,508114,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Chityala S.O,Nalgonda H.O,79.07289768571428,17.215444442857144,17.215444442857144,79.07289768571428
Gundrepalli B.O,508255,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Chandur,Nalgonda,TELANGANA,NA,Chandur S.O (Nalgonda),Nalgonda H.O,79.098629875,16.977955075,16.977955075,79.098629875
Gurrampode B.O,508256,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Koppole S.O,Nalgonda H.O,79.11489835,16.86343415,16.86343415,79.11489835
Hajipur B.O,508126,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Nalgonda,Nalgonda,TELANGANA,NA,Bibinagar S.O,Bhongir H.O,78.77781237692307,17.520996684615387,17.520996684615387,78.77781237692307
Halia S.O,508377,S.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Anumula,Nalgonda,TELANGANA,NA,NA,Nalgonda H.O,79.3326202,16.784158725,16.784158725,79.3326202
Hanumapur B.O,508117,B.O,Delivery,Nalgonda,Hyderabad,Andhra Pradesh,Cc,Nalgonda,TELANGANA,NA,Bhongir Gunj S.O,Bhongir H.O,NA,NA,NA,NA
